,PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),year,month,province,max,maximum
2311,0.0916567202514629,0.09169079888033961,0.10556511114564288,0.10087821203288036,0.09009304186651261,0.07266564814714221,2018,11,广东省,0.6774323787356298,1.0701747721499573
2344,0.0958935275104972,0.09246225133792633,0.11539042928483172,0.10513882843480155,0.09820075728201905,0.050196616063587114,2018,12,广东省,0.6774323787356298,1.0701747721499573
1,0.12508958950794982,0.117621196951991,0.09910273556762471,0.10478214455834907,0.11610030938549355,0.06858328507926831,2013,1,广东省,0.8816813232419232,1.0701747721499573
34,0.0835622157067663,0.08010377360122398,0.06511951435641251,0.0725288639350183,0.09073045046150287,0.07423841689615696,2013,2,广东省,0.8816813232419232,1.0701747721499573
67,0.07930959190956832,0.0782991250441373,0.07363159304657771,0.08112353445973002,0.08008156984461855,0.08955511731364178,2013,3,广东省,0.8816813232419232,1.0701747721499573
100,0.08204607367858929,0.08036211459258524,0.06809913758559026,0.0796576707410123,0.06503742072022882,0.08510859273480555,2013,4,广东省,0.8816813232419232,1.0701747721499573
133,0.06296956720600759,0.06250245239928234,0.06379332772203833,0.06624998128571576,0.057241053576085985,0.0881492272755473,2013,5,广东省,0.8816813232419232,1.0701747721499573
166,0.040980645658990976,0.04298863126186932,0.05039776679184837,0.05587180997855894,0.04660715268528317,0.07680506680001718,2013,6,广东省,0.8816813232419232,1.0701747721499573
199,0.029661720623519888,0.031991413229941854,0.040552310700148544,0.05618561826343714,0.042006213906033554,0.06331608910622367,2013,7,广东省,0.8816813232419232,1.0701747721499573
232,0.04656841922714486,0.04888099613817669,0.05309412947763406,0.061935864825275494,0.05174327480202286,0.0808169564695233,2013,8,广东省,0.8816813232419232,1.0701747721499573
265,0.07279127099908983,0.07396887914273728,0.07795267036813536,0.0643756594346126,0.06552693416418022,0.097988114416638,2013,9,广东省,0.8816813232419232,1.0701747721499573
298,0.12062322820615046,0.11860069500699905,0.11081666813721953,0.08927284006381334,0.09236735968190145,0.11694466942553601,2013,10,广东省,0.8816813232419232,1.0701747721499573
331,0.1031001195803964,0.11108622506173599,0.1271475839659058,0.11154901031518603,0.12366235648873126,0.07936066520993855,2013,11,广东省,0.8816813232419232,1.0701747721499573
364,0.15329755769582623,0.15359449756931998,0.17029256228086484,0.1564670021392911,0.16889590428391765,0.07913379927270334,2013,12,广东省,0.8816813232419232,1.0701747721499573
397,0.16359684284204087,0.15303170594980894,0.12361491287676583,0.14740479413042087,0.12587788327141994,0.09043461229307814,2014,1,广东省,0.8039607513635346,1.0701747721499573
430,0.08484659358698389,0.07718601624275441,0.07152080515524926,0.08565961070186746,0.11020871498717366,0.06915905833958733,2014,2,广东省,0.8039607513635346,1.0701747721499573
463,0.0895549465318583,0.08772899404228131,0.08227735439320621,0.09927576338315226,0.09486714448898174,0.06912343754367481,2014,3,广东省,0.8039607513635346,1.0701747721499573
496,0.08309713665319614,0.08022983730475401,0.07569108256341402,0.07903348129964993,0.09169160589806397,0.09018953135968581,2014,4,广东省,0.8039607513635346,1.0701747721499573
529,0.0540203989809565,0.05656832317586287,0.06327408051871497,0.07174555089225033,0.08027641971489917,0.07068128902797202,2014,5,广东省,0.8039607513635346,1.0701747721499573
562,0.05538903019598268,0.05930236323187745,0.055639373045213825,0.05790742688628847,0.06733267564679078,0.08543107831183185,2014,6,广东省,0.8039607513635346,1.0701747721499573
595,0.04915208570605659,0.05405976483132244,0.052815228945340735,0.05340726894664529,0.05878989930470869,0.07955446779825245,2014,7,广东省,0.8039607513635346,1.0701747721499573
628,0.05137133402624387,0.056073514264920174,0.06689375488432915,0.0565103471361497,0.056733773777286715,0.07798442940171642,2014,8,广东省,0.8039607513635346,1.0701747721499573
661,0.06331877672777575,0.06650972940452068,0.07360853949617448,0.05572294266010334,0.06297846587925468,0.08759246026863654,2014,9,广东省,0.8039607513635346,1.0701747721499573
694,0.11289254197499932,0.11079631081378492,0.10093427426561008,0.0780357657500526,0.07843695969060237,0.12966869400355188,2014,10,广东省,0.8039607513635346,1.0701747721499573
727,0.09534887516576084,0.09437829524952791,0.10832708623124954,0.09694811707143267,0.08723776736117608,0.07963298769760215,2014,11,广东省,0.8039607513635346,1.0701747721499573
760,0.09741143760814533,0.1041351454885849,0.12540350762473182,0.11834893114198698,0.08556868997964243,0.07054795395441057,2014,12,广东省,0.8039607513635346,1.0701747721499573
793,0.13569919841461434,0.13523236613457876,0.1248726490915031,0.14705282156143445,0.11904383108986864,0.07989900872628539,2015,1,广东省,0.7417998750182847,1.0701747721499573
826,0.13198094783526995,0.12317911471542861,0.085046599896783,0.09567941831645484,0.10276255229278003,0.08699156652150394,2015,2,广东省,0.7417998750182847,1.0701747721499573
859,0.07872468315914359,0.07812538707914163,0.07697216386998734,0.08535125218840466,0.09095453965779382,0.07120394409370384,2015,3,广东省,0.7417998750182847,1.0701747721499573
892,0.0827665688439707,0.08382599468641945,0.07666176847209102,0.07885783212191648,0.07802206376346343,0.09402001591675732,2015,4,广东省,0.7417998750182847,1.0701747721499573
925,0.04947926003417392,0.05147374046685128,0.05612446226575148,0.06739960030726475,0.0711434383145924,0.07612175876037061,2015,5,广东省,0.7417998750182847,1.0701747721499573
958,0.03648456443787472,0.04092283886173664,0.04780596327792593,0.0550455466224117,0.056725927724441225,0.07206328920617869,2015,6,广东省,0.7417998750182847,1.0701747721499573
991,0.05917516850172223,0.060136382317216394,0.06498760902568533,0.05430268509608942,0.06823391940851925,0.08672203601891301,2015,7,广东省,0.7417998750182847,1.0701747721499573
1024,0.07553420335205457,0.07642301564032428,0.07518156031495701,0.06447285035738659,0.06997235609500942,0.0956572208676974,2015,8,广东省,0.7417998750182847,1.0701747721499573
1057,0.08380600771226511,0.0815909180282837,0.0783925716294649,0.06403030608892508,0.07618836002424724,0.1032812556279513,2015,9,广东省,0.7417998750182847,1.0701747721499573
1090,0.10101893168303008,0.09900817848784624,0.0985891336465779,0.08405450169253285,0.07943388181533823,0.10354069835058673,2015,10,广东省,0.7417998750182847,1.0701747721499573
1123,0.08379475718567639,0.0868028915853047,0.1066847047065826,0.09855399182152857,0.08946363049001223,0.07266773621987367,2015,11,广东省,0.7417998750182847,1.0701747721499573
1156,0.08153570884020425,0.08327917199686831,0.10868081380269042,0.1051991938256505,0.0980554993239342,0.0578314696901782,2015,12,广东省,0.7417998750182847,1.0701747721499573
1197,0.10039458048319859,0.09862486074866593,0.09780520038150556,0.12527388157428504,0.1026119955467325,0.050441829238519836,2016,1,江西省,0.709132918204542,1.0701747721499573
1230,0.09838749261000927,0.10314538537173959,0.08136887441979336,0.08240471147281048,0.08759974717345574,0.08508670151077057,2016,2,江西省,0.709132918204542,1.0701747721499573
1263,0.10337652965218183,0.10252555014302824,0.09932175043775018,0.10617762780946967,0.08542862400376497,0.0895602700805661,2016,3,江西省,0.709132918204542,1.0701747721499573
1296,0.07167303541302827,0.07042461921819627,0.07915035383720807,0.07206858693973997,0.08150336764774362,0.09004585167614902,2016,4,江西省,0.709132918204542,1.0701747721499573
1329,0.07161532137561166,0.07230435511778537,0.07163161194193865,0.06276616546101041,0.07739788905884097,0.0960000636617183,2016,5,江西省,0.709132918204542,1.0701747721499573
1362,0.05777066650827874,0.05851548951823348,0.07330032189585003,0.04951113845333425,0.07312284519995003,0.09862331861339388,2016,6,江西省,0.709132918204542,1.0701747721499573
1395,0.0528401184762075,0.05298103468986555,0.0582595495428526,0.04813158102315372,0.07096537911278664,0.08601607833730482,2016,7,江西省,0.709132918204542,1.0701747721499573
1428,0.06144807873243213,0.06327655967234133,0.056709782333506334,0.046845579963118895,0.0738174324550004,0.09916069254613169,2016,8,江西省,0.709132918204542,1.0701747721499573
1461,0.08385056973547866,0.08286588351330132,0.08524644499052225,0.060788576955206425,0.08016370253362388,0.10942991078488373,2016,9,江西省,0.709132918204542,1.0701747721499573
1494,0.07223736757690948,0.07231209415879097,0.08116360208735861,0.07801866057596177,0.0818562445442238,0.07287848556262233,2016,10,江西省,0.709132918204542,1.0701747721499573
1527,0.09011495558981973,0.09129688128959088,0.09537800403960432,0.11314918742307052,0.08446091062407553,0.05824311872945366,2016,11,江西省,0.709132918204542,1.0701747721499573
1560,0.13629128384684425,0.13172728655846108,0.12066450409211009,0.15486430234883883,0.10107186209980193,0.06451367925848592,2016,12,江西省,0.709132918204542,1.0701747721499573
1593,0.13454417143613948,0.12635509585507787,0.1015674094762974,0.11886837929878499,0.1169726502395663,0.06399639871712905,2017,1,江西省,0.6741066807753179,1.0701747721499573
1626,0.11076124353601274,0.10502638799468383,0.08800906923921059,0.09215331700508916,0.09769527147111122,0.07948703917519502,2017,2,江西省,0.6741066807753179,1.0701747721499573
1659,0.08044440704475095,0.08232879341722006,0.08461062395077194,0.09506368491291715,0.0884215060905539,0.07665374471272662,2017,3,江西省,0.6741066807753179,1.0701747721499573
1692,0.07697824646825711,0.08261997958801263,0.08930416182003065,0.07762656009988984,0.07749411269526828,0.10127725238533983,2017,4,江西省,0.6741066807753179,1.0701747721499573
1725,0.08323424712405972,0.08575230865707578,0.08070297714083235,0.06435160938648155,0.07661429061583282,0.11683826004713577,2017,5,江西省,0.6741066807753179,1.0701747721499573
1758,0.053133627382326784,0.05312384125252391,0.063585616500116,0.05129458609520435,0.06795601782651235,0.08229930549050032,2017,6,江西省,0.6741066807753179,1.0701747721499573
1791,0.046151276537742016,0.049152194837751836,0.04791633954844598,0.04744435329159921,0.05794052539854682,0.0739435618020643,2017,7,江西省,0.6741066807753179,1.0701747721499573
1824,0.049882538831592584,0.05243374262768459,0.059652071477642905,0.04516493233757362,0.06126290421316777,0.08502891328796719,2017,8,江西省,0.6741066807753179,1.0701747721499573
1857,0.06875799340883733,0.06997523344325414,0.07398849178865487,0.05402287454649726,0.07670450175196233,0.10174647574791744,2017,9,江西省,0.6741066807753179,1.0701747721499573
1890,0.07253584851309158,0.07336328471491756,0.08692122934799552,0.07798684657260851,0.08045560193651888,0.09233455726006488,2017,10,江西省,0.6741066807753179,1.0701747721499573
1923,0.10300285819092679,0.1009629260948838,0.10281956219881269,0.12369161328154293,0.09705777978395108,0.06644609230182714,2017,11,江西省,0.6741066807753179,1.0701747721499573
1956,0.12057354152626298,0.1189062115169141,0.120922447511189,0.15233124317181135,0.10142483797700812,0.059948399072132376,2017,12,江西省,0.6741066807753179,1.0701747721499573
1989,0.12914314645094885,0.11655193265292431,0.11444020694631497,0.14934272529089465,0.11316963120277541,0.05166381798081387,2018,1,江西省,0.6743114605246722,1.0701747721499573
2022,0.12248491341984177,0.11520284912692766,0.08789658329320889,0.09982238492731732,0.09686596641535776,0.07558019159185382,2018,2,江西省,0.6743114605246722,1.0701747721499573
2055,0.08967246166090002,0.08857963642108829,0.08366887709904551,0.0977488756653019,0.08667547972004053,0.08124890678929288,2018,3,江西省,0.6743114605246722,1.0701747721499573
2088,0.09115807688299447,0.10174487675789393,0.08455323656624018,0.08031370773474138,0.08229144320443811,0.0969249199047203,2018,4,江西省,0.6743114605246722,1.0701747721499573
2121,0.07403179453414495,0.07520528971246951,0.07654250097228471,0.05742758780358238,0.07975215417512242,0.10639129166046851,2018,5,江西省,0.6743114605246722,1.0701747721499573
2154,0.06233818287676735,0.06207544838656513,0.06280094339903679,0.04920473005262606,0.07194187995380874,0.10240081224909561,2018,6,江西省,0.6743114605246722,1.0701747721499573
2187,0.046926282360790016,0.050590052017211416,0.05313347128177921,0.04889321085029735,0.06656987543084535,0.08307211039128223,2018,7,江西省,0.6743114605246722,1.0701747721499573
2220,0.06052063968789537,0.06545969601143936,0.06844097966308263,0.045155246189234874,0.07750091555834246,0.10463313844610687,2018,8,江西省,0.6743114605246722,1.0701747721499573
2253,0.05916509139448002,0.06484512034593737,0.0748419435639511,0.05236571550215291,0.0666018050482988,0.10110935856348399,2018,9,江西省,0.6743114605246722,1.0701747721499573
2286,0.07972505512215938,0.08375632046974776,0.09750458729847129,0.08876784230690052,0.07473759785170396,0.09913207348937941,2018,10,江西省,0.6743114605246722,1.0701747721499573
2319,0.07792176446060169,0.0789223419924816,0.09238095027771454,0.10465837199866233,0.08404087579759104,0.05657921494119055,2018,11,江西省,0.6743114605246722,1.0701747721499573
2352,0.10691259114847632,0.09706643610531362,0.1037957196388702,0.1262996016782883,0.09985237564167529,0.04126416399231205,2018,12,江西省,0.6743114605246722,1.0701747721499573
9,0.14439634265425288,0.13621071845602942,0.11304122110622497,0.13231546559182297,0.1404546477910901,0.05611224201237831,2013,1,江西省,0.8161085599940969,1.0701747721499573
42,0.10118234661164068,0.09835205013999397,0.0760925134830836,0.08564204036792075,0.1157536023507099,0.06403703629653328,2013,2,江西省,0.8161085599940969,1.0701747721499573
75,0.08906766554318284,0.09308439742525942,0.08477683766509674,0.07978953608827002,0.090981830406213,0.08814727241053837,2013,3,江西省,0.8161085599940969,1.0701747721499573
108,0.07716399698008486,0.08018858670993928,0.07176818916455063,0.06711272761679926,0.07209675512100781,0.09413465911786953,2013,4,江西省,0.8161085599940969,1.0701747721499573
141,0.08214073353385987,0.07907962786801033,0.06820857628682535,0.052472340855269264,0.07075066618557606,0.10891935360721862,2013,5,江西省,0.8161085599940969,1.0701747721499573
174,0.05281888572451167,0.05211950095013284,0.05530552510407462,0.05141484519936561,0.0552650428365168,0.09114868226931507,2013,6,江西省,0.8161085599940969,1.0701747721499573
207,0.0280611848232999,0.029623867210201466,0.03908104570073764,0.04507054419065079,0.03810324420443958,0.08218494181270185,2013,7,江西省,0.8161085599940969,1.0701747721499573
240,0.043110800493349526,0.04602447629498638,0.05013331175734641,0.04817926521565764,0.04694243287826335,0.09229607356527282,2013,8,江西省,0.8161085599940969,1.0701747721499573
273,0.06666539908942803,0.06890117042910672,0.072031857622427,0.058948491725847194,0.06938698022519657,0.10531380018860573,2013,9,江西省,0.8161085599940969,1.0701747721499573
306,0.07620478330682001,0.07680754529087491,0.08963990168913089,0.08897189627833726,0.07395251255567473,0.09967707590659315,2013,10,江西省,0.8161085599940969,1.0701747721499573
339,0.08770082459509299,0.09539438922012153,0.11879157114092725,0.11827291301797996,0.09159893776686924,0.06527374027879415,2013,11,江西省,0.8161085599940969,1.0701747721499573
372,0.15148703664447677,0.14421367000534377,0.16112944927957493,0.1718099338520791,0.13471334767844312,0.05275512253417927,2013,12,江西省,0.8161085599940969,1.0701747721499573
